location_id,kind,bank_id,district_id,display_name,lat,lon,area_type,source,activity_index,is_24hr,cash_dispensing,notes
LOC-00215,BRANCH,BNK-005,MH-PUN,Andhra Bank – Pune,18.523500,73.846842,urban,osm,0.84,false,true,legacy OSM tag (merged into Union Bank of India)
LOC-00216,BRANCH,BNK-020,MH-PUN,Federal Bank – Pune,18.523303,73.847435,urban,osm,0.64,false,true,
LOC-00217,ATM,BNK-014,MH-PUN,ATM – Pune,18.519109,73.845273,urban,osm,0.72,true,true,
LOC-00218,ATM,BNK-003,MH-PUN,ATM – Pune,18.519130,73.845291,urban,osm,0.58,true,true,
LOC-00219,BRANCH,BNK-005,MH-PUN,Corporation Bank – Pune,18.518195,73.844568,urban,osm,0.86,false,true,legacy OSM tag (merged into Union Bank of India)
LOC-00220,ATM,BNK-045,MH-PUN,ATM – Pune,18.514724,73.845670,urban,osm,0.7,true,true,
LOC-00221,BRANCH,BNK-004,MH-PUN,Canara Bank – Pune,18.518054,73.843910,urban,osm,0.88,false,true,
LOC-00222,ATM,BNK-006,MH-PUN,ATM – Pune,18.518103,73.843947,urban,osm,0.72,true,true,
LOC-00223,ATM,BNK-001,MH-PUN,ATM – Pune,18.517287,73.843748,semi_urban,osm,0.52,true,true,
LOC-00224,BRANCH,BNK-011,MH-PUN,Bank Of Maharashtra – Pune,18.517538,73.843423,urban,osm,0.65,false,true,
LOC-00225,BRANCH,BNK-023,MH-PUN,Idbi Bank – Pune,18.517944,73.842496,urban,osm,0.66,false,true,
LOC-00226,ATM,BNK-011,MH-PUN,Bank Of Maharashtra Atm – Pune,18.517154,73.843026,semi_urban,osm,0.54,true,true,
LOC-00227,BRANCH,BNK-011,MH-PUN,Bank Of Maharashtra – Pune,18.517139,73.843000,urban,osm,0.61,false,true,
LOC-00228,ATM,BNK-001,MH-PUN,ATM – Pune,18.517214,73.843676,urban,osm,0.67,true,true,
LOC-00229,BRANCH,BNK-001,MH-PUN,State Bank Of India – Pune,18.516200,73.843305,urban,osm,0.8,false,true,
LOC-00230,BRANCH,BNK-006,MH-PUN,Central Bank Of India – Pune,18.514681,73.842172,urban,osm,0.61,false,true,
LOC-00231,BRANCH,BNK-009,MH-PUN,Indian Overseas Bank – Pune,18.516464,73.841700,urban,osm,0.62,false,true,
LOC-00232,BRANCH,BNK-051,MH-PUN,Saraswat Bank – Pune,18.517765,73.841169,urban,osm,0.62,false,true,
LOC-00233,BRANCH,BNK-011,MH-PUN,Svc Bank – Pune,18.518281,73.843987,urban,osm,0.59,false,true,
LOC-00234,BRANCH,BNK-002,MH-PUN,Punjab National Bank – Pune,18.519963,73.841060,urban,osm,0.83,false,true,
LOC-00235,BRANCH,BNK-052,MH-PUN,Cosmos Bank – Pune,18.518191,73.837818,urban,osm,0.58,false,true,
LOC-00236,ATM,BNK-052,MH-PUN,Cosmos Bank – Pune,18.518183,73.837895,urban,osm,0.66,true,true,
LOC-00237,BRANCH,BNK-003,MH-PUN,Samarth Sahakari Bank – Pune,18.518122,73.838464,urban,osm,0.6,false,true,
LOC-00238,ATM,BNK-013,MH-PUN,Samarth Sahakari Bank – Pune,18.518121,73.838519,urban,osm,0.71,true,true,
LOC-00239,ATM,BNK-023,MH-PUN,ATM – Pune,18.517954,73.837457,urban,osm,0.68,true,true,
LOC-00240,BRANCH,BNK-016,MH-PUN,Kotak Mahindra Bank – Pune,18.517956,73.837515,semi_urban,osm,0.54,false,true,
LOC-00241,BRANCH,BNK-003,MH-PUN,Bank Of Baroda – Pune,18.517994,73.836889,urban,osm,0.72,false,true,
LOC-00242,BRANCH,BNK-011,MH-PUN,Bank Of Maharashtra – Pune,18.516075,73.834129,urban,osm,0.69,false,true,
LOC-00243,BRANCH,BNK-011,MH-PUN,Bank Of Maharashtra – Pune,18.515953,73.834078,semi_urban,osm,0.57,false,true,
LOC-00244,BRANCH,BNK-022,MH-PUN,Bandhan Bank – Pune,18.518096,73.834271,urban,osm,0.69,false,true,
LOC-00245,BRANCH,BNK-005,MH-PUN,Bhangini Nivedita Sahakari Bank – Pune,18.518107,73.834273,urban,osm,0.67,false,true,
LOC-00246,ATM,BNK-001,MH-PUN,ATM – Pune,18.518333,73.834710,urban,osm,0.61,true,true,
LOC-00247,BRANCH,BNK-014,MH-PUN,Icici Bank – Pune,18.518334,73.834825,urban,osm,0.72,false,true,
LOC-00248,BRANCH,BNK-013,MH-PUN,Hdfc Bank – Pune,18.518263,73.835951,urban,osm,0.83,false,true,
LOC-00249,ATM,BNK-052,MH-PUN,ATM – Pune,18.529828,73.836023,urban,osm,0.6,true,true,
LOC-00250,ATM,BNK-015,MH-PUN,Axis Bank – Pune,18.530024,73.836520,urban,osm,0.74,true,true,
LOC-00251,ATM,BNK-015,MH-PUN,Axis Bank – Pune,18.533908,73.833708,urban,osm,0.72,true,true,
LOC-00252,BRANCH,BNK-016,MH-PUN,Kotak Mahindra Bank – Pune,18.533188,73.834911,urban,osm,0.66,false,true,
LOC-00253,BRANCH,BNK-011,MH-PUN,Bank Of Maharashtra – Pune,18.530273,73.837505,urban,osm,0.67,false,true,
LOC-00254,BRANCH,BNK-001,MH-PUN,State Bank Of India – Pune,18.531312,73.844386,urban,osm,0.79,false,true,
LOC-00255,BRANCH,BNK-014,MH-PUN,Icici Bank – Pune,18.542733,73.838431,urban,osm,0.78,false,true,
LOC-00256,BRANCH,BNK-003,MH-PUN,Bank Of Baroda – Pune,18.540741,73.836478,urban,osm,0.77,false,true,
LOC-00257,BRANCH,BNK-003,MH-PUN,Bank Of Baroda – Pune,18.542081,73.835705,urban,osm,0.78,false,true,
LOC-00258,ATM,BNK-011,MH-PUN,ATM – Pune,18.540790,73.830209,urban,osm,0.7,true,true,
LOC-00259,BRANCH,BNK-015,MH-PUN,Axis Bank – Pune,18.540977,73.829934,urban,osm,0.73,false,true,
LOC-00260,BRANCH,BNK-023,MH-PUN,Idbi Bank – Pune,18.540855,73.830169,urban,osm,0.66,false,true,
LOC-00261,BRANCH,BNK-015,MH-PUN,Axis Bank – Pune,18.538369,73.829890,semi_urban,osm,0.63,false,true,
LOC-00262,BRANCH,BNK-011,MH-PUN,Bank Of Maharashtra – Pune,18.531800,73.830460,urban,osm,0.69,false,true,
LOC-00263,ATM,BNK-001,MH-PUN,ATM – Pune,18.532011,73.830268,urban,osm,0.69,true,true,
LOC-00264,BRANCH,BNK-001,MH-PUN,Standard Chartered – Pune,18.530973,73.829830,semi_urban,osm,0.45,false,true,
LOC-00265,BRANCH,BNK-003,MH-PUN,Bank Of Baroda – Pune,18.529144,73.830140,urban,osm,0.74,false,true,
LOC-00266,ATM,BNK-001,MH-PUN,ATM – Pune,18.529130,73.830153,urban,osm,0.68,true,true,
LOC-00267,BRANCH,BNK-001,MH-PUN,State Bank Of India – Pune,18.525574,73.829548,urban,osm,0.75,false,true,
LOC-00268,ATM,BNK-001,MH-PUN,Sbi Atm – Pune,18.525523,73.829549,urban,osm,0.84,true,true,
LOC-00269,ATM,BNK-014,MH-PUN,Icici Bank – Pune,18.527172,73.829606,urban,osm,0.82,true,true,
LOC-00270,BRANCH,BNK-014,MH-PUN,Icici Bank – Pune,18.527203,73.829608,urban,osm,0.74,false,true,
LOC-00271,BRANCH,BNK-013,MH-PUN,Vidya Sahakari Bank – Pune,18.527732,73.830033,urban,osm,0.72,false,true,
LOC-00272,ATM,BNK-015,MH-PUN,ATM – Pune,18.521886,73.829381,urban,osm,0.57,true,true,
LOC-00273,BRANCH,BNK-018,MH-PUN,Idfc First Bank – Pune,18.520048,73.830788,urban,osm,0.68,false,true,
LOC-00274,BRANCH,BNK-013,MH-PUN,Hdfc Bank – Pune,18.518614,73.830434,semi_urban,osm,0.63,false,true,
LOC-00275,BRANCH,BNK-006,MH-PUN,Hsbc – Pune,18.518917,73.830525,urban,osm,0.58,false,true,
LOC-00276,BRANCH,BNK-014,MH-PUN,Icici Bank – Pune,18.518820,73.830977,urban,osm,0.82,false,true,
LOC-00277,BRANCH,BNK-001,MH-RAI,Bank Branch – Raigad,18.984023,73.109601,semi_urban,osm,0.54,false,true,
LOC-00278,ATM,BNK-003,MH-RAI,ATM – Raigad,18.987059,73.122387,rural,osm,0.27,true,true,
LOC-00279,ATM,BNK-052,MH-RAI,Chembur Nagarik Sahakari Bank Atm – New Panvel East,18.990382,73.125073,semi_urban,osm,0.58,true,true,
LOC-00280,BRANCH,BNK-010,MH-RAI,Chembur Nagarik Sahakari Bank Ltd – Raigad,18.990374,73.125103,urban,osm,0.63,false,true,
LOC-00281,ATM,BNK-049,MH-RAI,ATM – Raigad,18.990830,73.124472,semi_urban,osm,0.48,true,true,
LOC-00282,BRANCH,BNK-005,MH-RAI,Andhra Bank – Raigad,18.990909,73.124522,semi_urban,osm,0.62,false,true,legacy OSM tag (merged into Union Bank of India)
LOC-00283,ATM,BNK-017,MH-RAI,ATM – Raigad,18.990980,73.122941,urban,osm,0.7,true,true,
LOC-00284,ATM,BNK-001,MH-RAI,ATM – Navi Mumbai,18.992209,73.122601,semi_urban,osm,0.57,true,true,
LOC-00285,BRANCH,BNK-006,MH-RAI,Bank Of India – New Panvel,18.994004,73.120336,semi_urban,osm,0.55,false,true,
LOC-00286,BRANCH,BNK-015,MH-RAI,Axis Bank – New Panvel,18.997779,73.121111,urban,osm,0.79,false,true,
LOC-00287,BRANCH,BNK-002,MH-RAI,Punjab National Bank – New Panvel,18.997494,73.121086,urban,osm,0.87,false,true,
LOC-00288,BRANCH,BNK-005,MH-RAI,Union Bank – New Panvel,18.997187,73.120360,semi_urban,osm,0.7,false,true,
LOC-00289,BRANCH,BNK-014,MH-RAI,Icici Bank – Raigad,18.996809,73.119698,semi_urban,osm,0.65,false,true,
LOC-00290,BRANCH,BNK-020,MH-RAI,Federal Bank – New Panvel,18.996075,73.119356,semi_urban,osm,0.54,false,true,
LOC-00291,BRANCH,BNK-023,MH-RAI,Idbi Bank – Raigad,18.996542,73.119299,semi_urban,osm,0.56,false,true,
LOC-00292,BRANCH,BNK-013,MH-RAI,Hdfc Bank – New Panvel,18.996751,73.118764,urban,osm,0.73,false,true,
LOC-00293,ATM,BNK-014,MH-RAI,ATM – Raigad,18.996684,73.118750,rural,osm,0.21,true,true,
LOC-00294,BRANCH,BNK-013,MH-RAI,Hdfc Bank – New Panvel,18.996790,73.118777,semi_urban,osm,0.67,false,true,
LOC-00295,ATM,BNK-004,MH-RAI,Canara Bank Atm – New Panvel East,18.989867,73.127879,semi_urban,osm,0.57,true,true,
LOC-00296,BRANCH,BNK-001,MH-RAI,State Bank Of India – Raigad,18.986660,73.130737,rural,osm,0.35,false,true,
LOC-00297,BRANCH,BNK-004,MH-RAI,Syndicate Bank – New Panvel,18.987656,73.131717,semi_urban,osm,0.7,false,true,legacy OSM tag (merged into Canara Bank)
LOC-00298,ATM,BNK-015,MH-THA,Axis Bank Atm – Thane,19.138927,73.253044,urban,osm,0.86,true,true,
LOC-00299,ATM,BNK-003,MH-THA,Bank Of Baroda – Thane,19.168812,73.241406,urban,osm,0.76,true,true,
LOC-00300,BRANCH,BNK-014,MH-THA,Dns Bank – Thane,19.164898,73.238514,urban,osm,0.72,false,true,
LOC-00301,ATM,BNK-013,MH-THA,ATM – Thane,19.167421,73.237269,urban,osm,0.69,true,true,
LOC-00302,ATM,BNK-001,MH-THA,ATM – Thane,19.167406,73.237629,urban,osm,0.69,true,true,
LOC-00303,BRANCH,BNK-013,MH-THA,Canera Bank – Thane,19.167400,73.238722,urban,osm,0.67,false,true,
LOC-00304,BRANCH,BNK-006,MH-THA,Bank Of India – Thane,19.166508,73.232167,urban,osm,0.7,false,true,
LOC-00305,ATM,BNK-001,MH-THA,ATM – Thane,19.166457,73.231199,urban,osm,0.61,true,true,
LOC-00306,BRANCH,BNK-016,MH-THA,Kotak Mahindra Bank – Thane,19.166128,73.230612,urban,osm,0.62,false,true,
LOC-00307,BRANCH,BNK-013,MH-THA,Hdfc Bank – Thane,19.166985,73.234302,urban,osm,0.8,false,true,
LOC-00308,ATM,BNK-013,MH-THA,Hdfc Bank Atm – Thane,19.166959,73.234194,urban,osm,0.79,true,true,
LOC-00309,BRANCH,BNK-011,MH-THA,Bank Of Maharashtra – Thane,19.166769,73.236707,urban,osm,0.62,false,true,
LOC-00310,BRANCH,BNK-006,MH-THA,Bank Branch – Thane,19.158861,73.242299,urban,osm,0.61,false,true,
LOC-00311,BRANCH,BNK-001,MH-THA,State Bank Of India – Thane,19.158876,73.242121,urban,osm,0.74,false,true,
LOC-00312,BRANCH,BNK-001,MH-THA,State Bank Of India – Ulhasnagar,19.207258,73.164839,urban,osm,0.74,false,true,
LOC-00313,ATM,BNK-006,MH-THA,ATM – Thane,19.216520,73.163685,urban,osm,0.69,true,true,
LOC-00314,BRANCH,BNK-045,MH-THA,Dombivli Nagari Sahakari Bank Ltd. – Thane,19.243731,73.128539,urban,osm,0.6,false,true,
LOC-00315,BRANCH,BNK-019,MH-THA,Bank Branch – Thane,19.243642,73.128446,urban,osm,0.69,false,true,
LOC-00316,BRANCH,BNK-014,MH-THA,"Icici Bank - Midc Branch, Dombivali Phase Ii – Thane",19.207491,73.104095,semi_urban,osm,0.65,false,true,
LOC-00317,BRANCH,BNK-002,MH-THA,Punjab National Bank – Thane,19.448812,73.324643,urban,osm,0.74,false,true,
LOC-00318,BRANCH,BNK-003,MH-THA,Bank Of Baroda – Thane,19.351669,73.482041,urban,osm,0.76,false,true,
LOC-00319,BRANCH,BNK-011,MH-THA,Bank Of Maharashtra – Thane,19.352461,73.481731,urban,osm,0.57,false,true,
LOC-00320,BRANCH,BNK-003,MH-THA,Tdc Bank – Thane,19.353737,73.480050,urban,osm,0.61,false,true,
LOC-00321,BRANCH,BNK-047,MH-THA,"Maharashtra Gramin Bank, Mhasa – Thane",19.167878,73.446952,semi_urban,osm,0.51,false,true,
LOC-00322,BRANCH,BNK-005,MH-AHM,Corporation Bank – Ahmednagar,19.535028,74.036576,rural,osm,0.34,false,true,legacy OSM tag (merged into Union Bank of India)
LOC-00323,BRANCH,BNK-005,MH-PUN,Union Bank Of India – Pune,19.262373,73.984189,semi_urban,osm,0.65,false,true,
LOC-00324,BRANCH,BNK-009,MH-PUN,Indian Overseas Bank – Pune,19.263307,73.984004,semi_urban,osm,0.51,false,true,
LOC-00325,BRANCH,BNK-011,MH-PUN,Bank Of Maharashtra – Otur,19.263289,73.982861,urban,osm,0.64,false,true,
LOC-00326,ATM,BNK-011,MH-PUN,ATM – Pune,19.263482,73.981543,urban,osm,0.58,true,true,
LOC-00327,ATM,BNK-001,MH-PUN,ATM – Pune,19.259934,73.981830,semi_urban,osm,0.5,true,true,
LOC-00328,ATM,BNK-013,MH-LAT,Hdfc Atm – Latur,18.406392,76.551019,semi_urban,osm,0.63,true,true,
LOC-00329,ATM,BNK-014,MH-LAT,Icici Atm – Latur,18.406302,76.551181,rural,osm,0.42,true,true,
LOC-00330,ATM,BNK-001,MH-LAT,Sbi Atm – Latur,18.406443,76.550896,rural,osm,0.34,true,true,
LOC-00331,BRANCH,BNK-002,MH-LAT,Punjab National Bank – Latur,18.403581,76.557519,rural,osm,0.37,false,true,
LOC-00332,BRANCH,BNK-001,MH-LAT,State Bank Of India – Latur,18.405652,76.566266,semi_urban,osm,0.59,false,true,
LOC-00333,BRANCH,BNK-001,MH-LAT,Sbi Market Yard – Latur,18.393871,76.581880,semi_urban,osm,0.67,false,true,
LOC-00334,ATM,BNK-001,MH-LAT,Sbi Atm – Latur,18.393866,76.581787,semi_urban,osm,0.61,true,true,
LOC-00335,BRANCH,BNK-002,MH-LAT,Punjab National Bank – Latur,18.394406,76.581704,rural,osm,0.39,false,true,
LOC-00336,ATM,BNK-002,MH-LAT,Pnb Atm – Latur,18.394279,76.581699,rural,osm,0.46,true,true,
LOC-00337,BRANCH,BNK-001,MH-LAT,State Bank Of India – Latur,18.398782,76.580421,semi_urban,osm,0.62,false,true,
LOC-00338,BRANCH,BNK-003,MH-LAT,Bank Of Baroda – Latur,18.399089,76.580488,rural,osm,0.42,false,true,
LOC-00339,BRANCH,BNK-023,MH-LAT,Ldcc Bank Atm – Latur,18.398474,76.573270,semi_urban,osm,0.57,false,true,
LOC-00340,BRANCH,BNK-019,MH-LAT,Latur District Co-Operative Bank – Latur,18.398207,76.573637,rural,osm,0.2,false,true,
LOC-00341,BRANCH,BNK-047,MH-LAT,Maharashtra Gramin Bank – Latur,18.383768,76.567719,rural,osm,0.2,false,true,
LOC-00342,BRANCH,BNK-003,MH-LAT,Latur District Co-Operative Bank – Latur,18.384151,76.559961,rural,osm,0.18,false,true,
LOC-00343,BRANCH,BNK-013,MH-LAT,Vaidyanath Sahakari Bank – Latur,18.383437,76.559753,rural,osm,0.24,false,true,
LOC-00344,BRANCH,BNK-054,MH-LAT,Tjsb Bank – Latur,18.392905,76.561810,rural,osm,0.22,false,true,
LOC-00345,BRANCH,BNK-001,MH-LAT,State Bank Of India – Latur,18.390965,76.561350,rural,osm,0.43,false,true,
LOC-00346,BRANCH,BNK-023,MH-LAT,Idbi Bank – Latur,18.389219,76.561231,semi_urban,osm,0.49,false,true,
LOC-00347,BRANCH,BNK-013,MH-LAT,Hdfc Bank – Latur,18.398986,76.563772,rural,osm,0.47,false,true,
LOC-00348,BRANCH,BNK-047,MH-LAT,Maharashtra Gramin Bank – Latur,18.399295,76.563992,semi_urban,osm,0.52,false,true,
LOC-00349,BRANCH,BNK-013,MH-LAT,District Co-Operative Bank Shirur Anantpal Branch – Shirur Anantpal,18.334727,76.836069,rural,osm,0.32,false,true,
LOC-00350,BRANCH,BNK-001,MH-LAT,Bank Branch – Latur,18.334882,76.836139,rural,osm,0.26,false,true,
LOC-00351,BRANCH,BNK-001,MH-LAT,State Bank Of India – Shirur Anantpal,18.338315,76.839716,rural,osm,0.47,false,true,
LOC-00352,ATM,BNK-006,MH-PUN,Bank Of India – Pune,18.516018,73.815655,urban,osm,0.58,true,true,
LOC-00353,BRANCH,BNK-001,MH-PUN,State Bank Of India – Pune,18.539655,73.816024,urban,osm,0.77,false,true,
LOC-00354,BRANCH,BNK-013,MH-PUN,Hdfc Bank – Pune,18.540685,73.817330,urban,osm,0.81,false,true,
LOC-00355,BRANCH,BNK-006,MH-PUN,Bank Of India – Pune,18.541030,73.817270,urban,osm,0.59,false,true,
LOC-00356,ATM,BNK-014,MH-PUN,ATM – Pune,18.545098,73.808023,urban,osm,0.68,true,true,
LOC-00357,BRANCH,BNK-001,MH-PUN,State Bank Of India – Pune,18.553693,73.806561,semi_urban,osm,0.65,false,true,
LOC-00358,ATM,BNK-013,MH-PUN,ATM – Pune,18.554051,73.804803,urban,osm,0.58,true,true,
LOC-00359,BRANCH,BNK-002,MH-PUN,Punjab National Bank – Pune,18.553876,73.804767,urban,osm,0.79,false,true,
LOC-00360,BRANCH,BNK-015,MH-PUN,Buldhana Urban Co-Op Credit Society – Pune,18.554545,73.804963,urban,osm,0.61,false,true,
LOC-00361,ATM,BNK-013,MH-PUN,ATM – Pune,18.554935,73.804683,urban,osm,0.72,true,true,
LOC-00362,ATM,BNK-001,MH-PUN,ATM – Pune,18.555678,73.808334,urban,osm,0.66,true,true,
LOC-00363,BRANCH,BNK-018,MH-PUN,Idfc First Bank – Pune,18.555675,73.808315,semi_urban,osm,0.58,false,true,
LOC-00364,BRANCH,BNK-013,MH-PUN,Hdfc Bank – Pune,18.555885,73.808831,urban,osm,0.76,false,true,
LOC-00365,BRANCH,BNK-004,MH-PUN,Deutsche Bank – Pune,18.555571,73.809431,urban,osm,0.69,false,true,
LOC-00366,BRANCH,BNK-014,MH-PUN,Icici Bank – Pune,18.554455,73.809654,urban,osm,0.82,false,true,
LOC-00367,ATM,BNK-052,MH-PUN,Cosmos Bank – Pune,18.553965,73.809301,semi_urban,osm,0.45,true,true,
LOC-00368,BRANCH,BNK-052,MH-PUN,Cosmos Bank – Pune,18.553999,73.809302,urban,osm,0.67,false,true,
LOC-00369,BRANCH,BNK-001,MH-PUN,Vidya Sahakari Bank – Pune,18.553157,73.808813,urban,osm,0.58,false,true,
LOC-00370,BRANCH,BNK-022,MH-PUN,Bandhan Bank – Pune,18.553524,73.808378,urban,osm,0.62,false,true,
LOC-00371,BRANCH,BNK-011,MH-PUN,Bank Of Maharashtra – Pune,18.553440,73.812947,urban,osm,0.71,false,true,
LOC-00372,ATM,BNK-013,MH-PUN,Hdfc Bank – Pune,18.545332,73.822902,urban,osm,0.83,true,true,
LOC-00373,ATM,BNK-023,MH-PUN,Idbi Bank – Pune,18.545332,73.822872,urban,osm,0.72,true,true,
LOC-00374,ATM,BNK-011,MH-PUN,Bank Of Maharashtra – Pune,18.555019,73.823019,urban,osm,0.66,true,true,
LOC-00375,BRANCH,BNK-011,MH-PUN,Bank Of Maharashtra – Pune,18.555160,73.822911,urban,osm,0.62,false,true,
LOC-00376,ATM,BNK-048,MH-PUN,ATM – Pune,18.551548,73.824320,urban,osm,0.73,true,true,
LOC-00377,ATM,BNK-019,MH-PUN,ATM – Pune,18.562600,73.832096,urban,osm,0.65,true,true,
LOC-00378,BRANCH,BNK-016,MH-PUN,Andra Bank – Pune,18.566128,73.816572,semi_urban,osm,0.53,false,true,
LOC-00379,BRANCH,BNK-011,MH-PUN,Bank Of Maharashtra – Pune,18.560506,73.813172,urban,osm,0.64,false,true,
LOC-00380,BRANCH,BNK-011,MH-PUN,Bank Of Maharashtra – Pune,18.560462,73.812708,urban,osm,0.63,false,true,
LOC-00381,BRANCH,BNK-001,MH-PUN,State Bank Of India – Pune,18.560801,73.810984,urban,osm,0.82,false,true,
LOC-00382,BRANCH,BNK-006,MH-PUN,Bank Of India – Pune,18.564108,73.813165,urban,osm,0.6,false,true,
LOC-00383,BRANCH,BNK-003,MH-PUN,Bank Branch – Pune,18.562795,73.807651,urban,osm,0.72,false,true,
LOC-00384,ATM,BNK-001,MH-PUN,ATM – Pune,18.560796,73.810734,urban,osm,0.68,true,true,
LOC-00385,BRANCH,BNK-051,MH-PUN,Saraswat Bank – Pune,18.558001,73.808820,urban,osm,0.73,false,true,
LOC-00386,BRANCH,BNK-019,MH-PUN,"Lokmanya Multipurpose Co-Op Society Ltd., Aundh Branch – Pune",18.560378,73.807846,urban,osm,0.61,false,true,
LOC-00387,ATM,BNK-048,MH-PUN,ATM – Pune,18.560380,73.807875,urban,osm,0.66,true,true,
LOC-00388,ATM,BNK-016,MH-PUN,Kotak Mahindra Bank – Pune,18.560381,73.807906,urban,osm,0.58,true,true,
LOC-00389,ATM,BNK-001,MH-PUN,ATM – Pune,18.560394,73.807271,semi_urban,osm,0.57,true,true,
LOC-00390,BRANCH,BNK-016,MH-PUN,Kotak Mahindra Bank – Pune,18.560699,73.806215,urban,osm,0.59,false,true,
LOC-00391,BRANCH,BNK-020,MH-PUN,Federal Bank – Pune,18.560255,73.805440,urban,osm,0.65,false,true,
LOC-00392,BRANCH,BNK-054,MH-PUN,Tjsb Bank – Pune,18.557612,73.804596,urban,osm,0.65,false,true,
LOC-00393,BRANCH,BNK-007,MH-PUN,Mahesh Sahkari Bank Ltd – Pune,18.557616,73.804724,urban,osm,0.7,false,true,
LOC-00394,BRANCH,BNK-015,MH-PUN,Axis Bank – Pune,18.557517,73.804448,semi_urban,osm,0.61,false,true,
LOC-00395,ATM,BNK-015,MH-PUN,Axis Bank – Pune,18.557601,73.804400,urban,osm,0.78,true,true,
LOC-00396,BRANCH,BNK-001,MH-PUN,Standard Chartered – Pune,18.565731,73.804541,semi_urban,osm,0.5,false,true,
LOC-00397,BRANCH,BNK-001,MH-PUN,State Bank Of India – Pune,18.565711,73.804696,semi_urban,osm,0.71,false,true,
LOC-00398,BRANCH,BNK-023,MH-PUN,Idbi Bank – Pune,18.565531,73.804015,urban,osm,0.7,false,true,
LOC-00399,BRANCH,BNK-013,MH-PUN,Hdfc Bank – Pune,18.565507,73.804204,urban,osm,0.87,false,true,
LOC-00400,BRANCH,BNK-016,MH-PUN,Kotak Mahindra Bank – Pune,18.565493,73.804319,urban,osm,0.7,false,true,
LOC-00401,ATM,BNK-015,MH-PUN,Axis Bank – Pune,18.582699,73.811198,urban,osm,0.77,true,true,
LOC-00402,ATM,BNK-014,MH-PUN,ATM – Pune,18.597998,73.803803,urban,osm,0.73,true,true,
LOC-00403,ATM,BNK-001,MH-PUN,Sbi – Pune,18.596986,73.812254,urban,osm,0.74,true,true,
LOC-00404,BRANCH,BNK-011,MH-PUN,Bank Of Maharashtra – Pune,18.588886,73.819723,urban,osm,0.63,false,true,
LOC-00405,BRANCH,BNK-011,MH-PUN,Bank Of Maharashtra Dapodi – Pune,18.582307,73.830319,urban,osm,0.66,false,true,
LOC-00406,BRANCH,BNK-015,MH-PUN,Bhagini Nivedita Bank - Sangvi Branch – Pune,18.573002,73.818248,urban,osm,0.62,false,true,
LOC-00407,BRANCH,BNK-001,MH-PUN,Mahanagar Co-Operative Bank – Pune,18.624243,73.856008,urban,osm,0.68,false,true,
LOC-00408,ATM,BNK-006,MH-PUN,Bank O – Pune,18.626455,73.805106,urban,osm,0.61,true,true,
LOC-00409,BRANCH,BNK-006,MH-PUN,Bank Of India – Pune,18.626394,73.802889,urban,osm,0.58,false,true,
LOC-00410,BRANCH,BNK-011,MH-PUN,Suvarnayug Sahakari Bank – Pune,18.614493,73.785550,urban,osm,0.68,false,true,
LOC-00411,BRANCH,BNK-005,MH-PUN,Union Bank Atm – Pune,18.613235,73.785020,urban,osm,0.78,false,true,
LOC-00412,ATM,BNK-001,MH-PUN,ATM – Pune,18.605240,73.776606,urban,osm,0.7,true,true,
LOC-00413,ATM,BNK-001,MH-PUN,State Bank Of India – Pune,18.602902,73.777006,semi_urban,osm,0.65,true,true,
LOC-00414,BRANCH,BNK-001,MH-PUN,State Bank Of India – Pune,18.602918,73.777073,urban,osm,0.8,false,true,
LOC-00415,BRANCH,BNK-013,MH-PUN,Hdfc – Pune,18.600925,73.775456,urban,osm,0.86,false,true,
LOC-00416,BRANCH,BNK-019,MH-PUN,Indusind Bank – Pune,18.600712,73.775346,semi_urban,osm,0.49,false,true,
LOC-00417,BRANCH,BNK-039,MH-PUN,Au Small Finance Bank – Pune,18.600845,73.775413,urban,osm,0.64,false,true,
LOC-00418,BRANCH,BNK-014,MH-PUN,Icici – Pune,18.600984,73.775502,urban,osm,0.79,false,true,
LOC-00419,ATM,BNK-016,MH-PUN,Kotak Mahindra Bank – Pune,18.596395,73.789015,urban,osm,0.59,true,true,
LOC-00420,BRANCH,BNK-011,MH-PUN,Bank Of Maharashtra – Pune,18.594532,73.789163,urban,osm,0.73,false,true,
LOC-00421,BRANCH,BNK-020,MH-PUN,Federal Bank – Pune,18.594000,73.793938,urban,osm,0.68,false,true,
LOC-00422,ATM,BNK-019,MH-PUN,ATM – Pune,18.592763,73.802164,urban,osm,0.71,true,true,
LOC-00423,ATM,BNK-005,MH-PUN,ATM – Pune,18.573566,73.795140,semi_urban,osm,0.56,true,true,
LOC-00424,BRANCH,BNK-002,MH-PUN,Bank Branch – Pune,18.585830,73.784930,urban,osm,0.62,false,true,
LOC-00425,ATM,BNK-013,MH-PUN,Hdfc Bank Atm – Pune,18.584519,73.782346,urban,osm,0.84,true,true,
LOC-00426,BRANCH,BNK-014,MH-PUN,Icici Bank – Pune,18.581323,73.783946,semi_urban,osm,0.58,false,true,
LOC-00427,BRANCH,BNK-019,MH-PUN,Indusind Bank – Pune,18.581019,73.784150,urban,osm,0.67,false,true,
LOC-00428,BRANCH,BNK-013,MH-PUN,Hdfc Bank – Pune,18.581089,73.784098,semi_urban,osm,0.73,false,true,
LOC-00429,BRANCH,BNK-001,MH-PUN,State Bank Of India – Pune,18.581437,73.783874,urban,osm,0.79,false,true,
